Timestamp,time(UTC),Tair,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP,dni,ghi,dhi,temp_air,wind_speed
2006-07-27 21:00:00+00:00,2006-07-27 21:00:00+00:00,19.53,92.75,0.0,0.0,0.0,334.18,3.62,2.0,100705.0,0.0,0.0,0.0,19.53,3.62
2006-07-27 22:00:00+00:00,2006-07-27 22:00:00+00:00,19.07,95.39,0.0,0.0,0.0,328.22,3.27,6.0,100715.0,0.0,0.0,0.0,19.07,3.27
2006-07-27 23:00:00+00:00,2006-07-27 23:00:00+00:00,18.62,98.04,0.0,0.0,0.0,322.25,2.92,9.0,100725.0,0.0,0.0,0.0,18.62,2.92
2006-07-28 00:00:00+00:00,2006-07-28 00:00:00+00:00,18.28,98.69,0.0,0.0,0.0,322.12,2.62,14.0,100695.0,0.0,0.0,0.0,18.28,2.62
2006-07-28 01:00:00+00:00,2006-07-28 01:00:00+00:00,17.95,99.35,0.0,0.0,0.0,321.98,2.31,18.0,100665.0,0.0,0.0,0.0,17.95,2.31
2006-07-28 02:00:00+00:00,2006-07-28 02:00:00+00:00,17.61,100.0,0.0,0.0,0.0,321.85,2.0,23.0,100636.0,0.0,0.0,0.0,17.61,2.0
2006-07-28 03:00:00+00:00,2006-07-28 03:00:00+00:00,17.55,100.0,0.0,0.0,0.0,321.52,1.93,25.0,100629.0,0.0,0.0,0.0,17.55,1.93
2006-07-28 04:00:00+00:00,2006-07-28 04:00:00+00:00,17.48,100.0,0.0,0.0,0.0,321.18,1.86,27.0,100623.0,0.0,0.0,0.0,17.48,1.86
2006-07-28 05:00:00+00:00,2006-07-28 05:00:00+00:00,17.42,100.0,0.0,0.0,0.0,320.85,1.79,30.0,100616.0,0.0,0.0,0.0,17.42,1.79
2006-07-28 06:00:00+00:00,2006-07-28 06:00:00+00:00,18.76,92.5,78.0,280.01,43.0,326.65,1.99,34.0,100613.0,280.01,78.0,43.0,18.76,1.99
2006-07-28 07:00:00+00:00,2006-07-28 07:00:00+00:00,20.11,85.0,260.0,578.44,82.0,332.45,2.19,38.0,100609.0,578.44,260.0,82.0,20.11,2.19
2006-07-28 08:00:00+00:00,2006-07-28 08:00:00+00:00,21.46,77.5,453.0,726.65,101.0,338.25,2.39,43.0,100606.0,726.65,453.0,101.0,21.46,2.39
2006-07-28 09:00:00+00:00,2006-07-28 09:00:00+00:00,22.23,71.38,607.0,696.71,159.0,350.3,2.21,22.0,100570.0,696.71,607.0,159.0,22.23,2.21
2006-07-28 10:00:00+00:00,2006-07-28 10:00:00+00:00,23.01,65.27,765.0,788.1,156.0,362.35,2.04,1.0,100534.0,788.1,765.0,156.0,23.01,2.04
2006-07-28 11:00:00+00:00,2006-07-28 11:00:00+00:00,23.79,59.15,853.0,757.47,198.0,374.4,1.86,341.0,100498.0,757.47,853.0,198.0,23.79,1.86
2006-07-28 12:00:00+00:00,2006-07-28 12:00:00+00:00,23.79,58.2,934.0,849.12,159.0,381.47,2.43,330.0,100448.0,849.12,934.0,159.0,23.79,2.43
2006-07-28 13:00:00+00:00,2006-07-28 13:00:00+00:00,23.79,57.24,930.0,833.13,169.0,388.53,2.99,319.0,100399.0,833.13,930.0,169.0,23.79,2.99
2006-07-28 14:00:00+00:00,2006-07-28 14:00:00+00:00,23.79,56.29,856.0,759.09,198.0,395.6,3.56,308.0,100349.0,759.09,856.0,198.0,23.79,3.56
2006-07-28 15:00:00+00:00,2006-07-28 15:00:00+00:00,23.25,59.67,715.0,608.19,243.0,390.33,3.7,309.0,100343.0,608.19,715.0,243.0,23.25,3.7
2006-07-28 16:00:00+00:00,2006-07-28 16:00:00+00:00,22.7,63.04,547.0,468.05,244.0,385.07,3.83,311.0,100336.0,468.05,547.0,244.0,22.7,3.83
2006-07-28 17:00:00+00:00,2006-07-28 17:00:00+00:00,22.16,66.42,311.0,169.57,228.0,379.8,3.97,312.0,100330.0,169.57,311.0,228.0,22.16,3.97
2006-07-28 18:00:00+00:00,2006-07-28 18:00:00+00:00,21.44,73.66,148.0,57.48,130.0,366.58,3.22,316.0,100349.0,57.48,148.0,130.0,21.44,3.22
2006-07-28 19:00:00+00:00,2006-07-28 19:00:00+00:00,20.71,80.89,72.0,176.34,49.0,353.37,2.46,320.0,100369.0,176.34,72.0,49.0,20.71,2.46
2006-07-28 20:00:00+00:00,2006-07-28 20:00:00+00:00,19.99,88.13,0.0,0.0,0.0,340.15,1.71,323.0,100389.0,0.0,0.0,0.0,19.99,1.71
2006-07-28 21:00:00+00:00,2006-07-28 21:00:00+00:00,19.6,92.09,0.0,0.0,0.0,331.52,1.77,326.0,100366.0,0.0,0.0,0.0,19.6,1.77
2006-07-28 22:00:00+00:00,2006-07-28 22:00:00+00:00,19.21,96.04,0.0,0.0,0.0,322.88,1.84,330.0,100343.0,0.0,0.0,0.0,19.21,1.84
2006-07-28 23:00:00+00:00,2006-07-28 23:00:00+00:00,18.83,100.0,0.0,0.0,0.0,314.25,1.9,333.0,100320.0,0.0,0.0,0.0,18.83,1.9
2006-07-29 00:00:00+00:00,2006-07-29 00:00:00+00:00,18.48,100.0,0.0,0.0,0.0,311.65,1.5,349.0,100280.0,0.0,0.0,0.0,18.48,1.5
2006-07-29 01:00:00+00:00,2006-07-29 01:00:00+00:00,18.14,100.0,0.0,0.0,0.0,309.05,1.09,6.0,100241.0,0.0,0.0,0.0,18.14,1.09
2006-07-29 02:00:00+00:00,2006-07-29 02:00:00+00:00,17.79,100.0,0.0,0.0,0.0,306.45,0.69,22.0,100201.0,0.0,0.0,0.0,17.79,0.69
2006-07-29 03:00:00+00:00,2006-07-29 03:00:00+00:00,17.77,100.0,0.0,0.0,0.0,305.32,0.52,32.0,100185.0,0.0,0.0,0.0,17.77,0.52
2006-07-29 04:00:00+00:00,2006-07-29 04:00:00+00:00,17.75,100.0,0.0,0.0,0.0,304.18,0.35,41.0,100168.0,0.0,0.0,0.0,17.75,0.35
2006-07-29 05:00:00+00:00,2006-07-29 05:00:00+00:00,17.74,100.0,0.0,0.0,0.0,303.05,0.18,50.0,100152.0,0.0,0.0,0.0,17.74,0.18
2006-07-29 06:00:00+00:00,2006-07-29 06:00:00+00:00,19.06,94.32,70.0,204.35,45.0,313.92,0.69,3.0,100168.0,204.35,70.0,45.0,19.06,0.69
2006-07-29 07:00:00+00:00,2006-07-29 07:00:00+00:00,20.38,88.63,226.0,366.82,114.0,324.78,1.19,316.0,100185.0,366.82,226.0,114.0,20.38,1.19
2006-07-29 08:00:00+00:00,2006-07-29 08:00:00+00:00,21.71,82.95,319.0,203.21,221.0,335.65,1.7,269.0,100201.0,203.21,319.0,221.0,21.71,1.7
2006-07-29 09:00:00+00:00,2006-07-29 09:00:00+00:00,22.32,78.56,348.0,74.87,300.0,353.55,2.22,266.0,100198.0,74.87,348.0,300.0,22.32,2.22
2006-07-29 10:00:00+00:00,2006-07-29 10:00:00+00:00,22.93,74.17,247.0,1.3,246.0,371.45,2.74,263.0,100195.0,1.3,247.0,246.0,22.93,2.74
2006-07-29 11:00:00+00:00,2006-07-29 11:00:00+00:00,23.54,69.78,531.0,119.34,428.0,389.35,3.27,260.0,100191.0,119.34,531.0,428.0,23.54,3.27
2006-07-29 12:00:00+00:00,2006-07-29 12:00:00+00:00,23.56,67.54,844.0,600.37,297.0,396.62,3.52,262.0,100175.0,600.37,844.0,297.0,23.56,3.52
2006-07-29 13:00:00+00:00,2006-07-29 13:00:00+00:00,23.58,65.3,886.0,711.78,237.0,403.88,3.77,264.0,100158.0,711.78,886.0,237.0,23.58,3.77
2006-07-29 14:00:00+00:00,2006-07-29 14:00:00+00:00,23.6,63.06,781.0,553.68,302.0,411.15,4.01,266.0,100142.0,553.68,781.0,302.0,23.6,4.01
2006-07-29 15:00:00+00:00,2006-07-29 15:00:00+00:00,23.2,66.76,546.0,222.16,374.0,406.27,3.88,269.0,100155.0,222.16,546.0,374.0,23.2,3.88
2006-07-29 16:00:00+00:00,2006-07-29 16:00:00+00:00,22.79,70.47,483.0,297.52,291.0,401.38,3.75,273.0,100168.0,297.52,483.0,291.0,22.79,3.75
2006-07-29 17:00:00+00:00,2006-07-29 17:00:00+00:00,22.39,74.17,434.0,605.48,139.0,396.5,3.61,277.0,100182.0,605.48,434.0,139.0,22.39,3.61
2006-07-29 18:00:00+00:00,2006-07-29 18:00:00+00:00,21.61,80.44,158.0,80.48,133.0,386.68,3.14,277.0,100218.0,80.48,158.0,133.0,21.61,3.14
2006-07-29 19:00:00+00:00,2006-07-29 19:00:00+00:00,20.83,86.71,60.0,94.0,48.0,376.87,2.66,276.0,100254.0,94.0,60.0,48.0,20.83,2.66
2006-07-29 20:00:00+00:00,2006-07-29 20:00:00+00:00,20.06,92.98,0.0,0.0,0.0,367.05,2.18,276.0,100290.0,0.0,0.0,0.0,20.06,2.18
2006-07-29 21:00:00+00:00,2006-07-29 21:00:00+00:00,19.67,95.32,0.0,0.0,0.0,361.32,1.88,273.0,100307.0,0.0,0.0,0.0,19.67,1.88
2006-07-29 22:00:00+00:00,2006-07-29 22:00:00+00:00,19.29,97.66,0.0,0.0,0.0,355.58,1.57,270.0,100323.0,0.0,0.0,0.0,19.29,1.57
2006-07-29 23:00:00+00:00,2006-07-29 23:00:00+00:00,18.91,100.0,0.0,0.0,0.0,349.85,1.27,267.0,100340.0,0.0,0.0,0.0,18.91,1.27
2006-07-30 00:00:00+00:00,2006-07-30 00:00:00+00:00,18.78,100.0,0.0,0.0,0.0,346.0,1.11,271.0,100316.0,0.0,0.0,0.0,18.78,1.11
2006-07-30 01:00:00+00:00,2006-07-30 01:00:00+00:00,18.65,100.0,0.0,0.0,0.0,342.15,0.96,275.0,100293.0,0.0,0.0,0.0,18.65,0.96
2006-07-30 02:00:00+00:00,2006-07-30 02:00:00+00:00,18.52,100.0,0.0,0.0,0.0,338.3,0.8,279.0,100270.0,0.0,0.0,0.0,18.52,0.8
2006-07-30 03:00:00+00:00,2006-07-30 03:00:00+00:00,18.48,100.0,0.0,0.0,0.0,335.63,0.84,279.0,100287.0,0.0,0.0,0.0,18.48,0.84
2006-07-30 04:00:00+00:00,2006-07-30 04:00:00+00:00,18.43,100.0,0.0,0.0,0.0,332.97,0.88,278.0,100303.0,0.0,0.0,0.0,18.43,0.88
2006-07-30 05:00:00+00:00,2006-07-30 05:00:00+00:00,18.39,100.0,0.0,0.0,0.0,330.3,0.92,277.0,100320.0,0.0,0.0,0.0,18.39,0.92
2006-07-30 06:00:00+00:00,2006-07-30 06:00:00+00:00,19.63,95.72,26.0,0.0,26.0,339.12,1.11,277.0,100356.0,0.0,26.0,26.0,19.63,1.11
2006-07-30 07:00:00+00:00,2006-07-30 07:00:00+00:00,20.88,91.44,94.0,3.3,93.0,347.93,1.3,278.0,100392.0,3.3,94.0,93.0,20.88,1.3
2006-07-30 08:00:00+00:00,2006-07-30 08:00:00+00:00,22.13,87.16,249.0,70.82,215.0,356.75,1.49,278.0,100428.0,70.82,249.0,215.0,22.13,1.49
2006-07-30 09:00:00+00:00,2006-07-30 09:00:00+00:00,22.72,81.05,510.0,383.35,265.0,374.58,2.12,275.0,100442.0,383.35,510.0,265.0,22.72,2.12
2006-07-30 10:00:00+00:00,2006-07-30 10:00:00+00:00,23.32,74.95,401.0,55.91,358.0,392.42,2.75,272.0,100455.0,55.91,401.0,358.0,23.32,2.75
2006-07-30 11:00:00+00:00,2006-07-30 11:00:00+00:00,23.92,68.84,396.0,25.54,374.0,410.25,3.38,270.0,100468.0,25.54,396.0,374.0,23.92,3.38
2006-07-30 12:00:00+00:00,2006-07-30 12:00:00+00:00,23.97,66.81,549.0,106.66,452.0,411.37,3.59,276.0,100465.0,106.66,549.0,452.0,23.97,3.59
2006-07-30 13:00:00+00:00,2006-07-30 13:00:00+00:00,24.02,64.77,942.0,882.3,139.0,412.48,3.8,282.0,100461.0,882.3,942.0,139.0,24.02,3.8
2006-07-30 14:00:00+00:00,2006-07-30 14:00:00+00:00,24.07,62.74,886.0,867.55,137.0,413.6,4.01,288.0,100458.0,867.55,886.0,137.0,24.07,4.01
2006-07-30 15:00:00+00:00,2006-07-30 15:00:00+00:00,23.58,65.12,784.0,853.27,125.0,407.83,3.99,294.0,100468.0,853.27,784.0,125.0,23.58,3.99
2006-07-30 16:00:00+00:00,2006-07-30 16:00:00+00:00,23.08,67.49,633.0,800.65,118.0,402.07,3.97,300.0,100478.0,800.65,633.0,118.0,23.08,3.97
2006-07-30 17:00:00+00:00,2006-07-30 17:00:00+00:00,22.59,69.87,461.0,758.96,93.0,396.3,3.94,306.0,100488.0,758.96,461.0,93.0,22.59,3.94
2006-07-30 18:00:00+00:00,2006-07-30 18:00:00+00:00,21.79,75.2,268.0,629.77,74.0,383.17,3.12,311.0,100530.0,629.77,268.0,74.0,21.79,3.12
2006-07-30 19:00:00+00:00,2006-07-30 19:00:00+00:00,20.99,80.52,73.0,208.33,47.0,370.03,2.3,315.0,100573.0,208.33,73.0,47.0,20.99,2.3
2006-07-30 20:00:00+00:00,2006-07-30 20:00:00+00:00,20.2,85.85,0.0,0.0,0.0,356.9,1.48,320.0,100616.0,0.0,0.0,0.0,20.2,1.48
2006-07-30 21:00:00+00:00,2006-07-30 21:00:00+00:00,19.76,90.57,0.0,0.0,0.0,349.63,1.48,324.0,100636.0,0.0,0.0,0.0,19.76,1.48
2006-07-30 22:00:00+00:00,2006-07-30 22:00:00+00:00,19.33,95.28,0.0,0.0,0.0,342.37,1.48,328.0,100656.0,0.0,0.0,0.0,19.33,1.48
2006-07-30 23:00:00+00:00,2006-07-30 23:00:00+00:00,18.9,100.0,0.0,0.0,0.0,335.1,1.48,332.0,100675.0,0.0,0.0,0.0,18.9,1.48
2006-07-31 00:00:00+00:00,2006-07-31 00:00:00+00:00,18.74,100.0,0.0,0.0,0.0,332.67,1.57,329.0,100659.0,0.0,0.0,0.0,18.74,1.57
2006-07-31 01:00:00+00:00,2006-07-31 01:00:00+00:00,18.58,100.0,0.0,0.0,0.0,330.23,1.67,325.0,100642.0,0.0,0.0,0.0,18.58,1.67
2006-07-31 02:00:00+00:00,2006-07-31 02:00:00+00:00,18.42,100.0,0.0,0.0,0.0,327.8,1.77,322.0,100626.0,0.0,0.0,0.0,18.42,1.77
2006-07-31 03:00:00+00:00,2006-07-31 03:00:00+00:00,18.36,100.0,0.0,0.0,0.0,325.6,1.8,319.0,100626.0,0.0,0.0,0.0,18.36,1.8
2006-07-31 04:00:00+00:00,2006-07-31 04:00:00+00:00,18.3,100.0,0.0,0.0,0.0,323.4,1.83,316.0,100626.0,0.0,0.0,0.0,18.3,1.83
2006-07-31 05:00:00+00:00,2006-07-31 05:00:00+00:00,18.25,100.0,0.0,0.0,0.0,321.2,1.86,313.0,100626.0,0.0,0.0,0.0,18.25,1.86
2006-07-31 06:00:00+00:00,2006-07-31 06:00:00+00:00,19.45,92.51,59.0,136.82,43.0,326.4,2.03,309.0,100672.0,136.82,59.0,43.0,19.45,2.03
2006-07-31 07:00:00+00:00,2006-07-31 07:00:00+00:00,20.66,85.02,252.0,572.48,80.0,331.6,2.19,305.0,100718.0,572.48,252.0,80.0,20.66,2.19
2006-07-31 08:00:00+00:00,2006-07-31 08:00:00+00:00,21.87,77.53,439.0,684.3,112.0,336.8,2.36,301.0,100764.0,684.3,439.0,112.0,21.87,2.36
2006-07-31 09:00:00+00:00,2006-07-31 09:00:00+00:00,22.45,73.02,624.0,794.22,118.0,349.98,2.69,299.0,100761.0,794.22,624.0,118.0,22.45,2.69
2006-07-31 10:00:00+00:00,2006-07-31 10:00:00+00:00,23.03,68.51,772.0,832.77,133.0,363.17,3.01,297.0,100758.0,832.77,772.0,133.0,23.03,3.01
2006-07-31 11:00:00+00:00,2006-07-31 11:00:00+00:00,23.61,64.0,876.0,849.21,146.0,376.35,3.34,295.0,100754.0,849.21,876.0,146.0,23.61,3.34
2006-07-31 12:00:00+00:00,2006-07-31 12:00:00+00:00,23.76,62.38,934.0,864.78,149.0,378.27,3.63,294.0,100744.0,864.78,934.0,149.0,23.76,3.63
2006-07-31 13:00:00+00:00,2006-07-31 13:00:00+00:00,23.91,60.77,945.0,898.29,129.0,380.18,3.92,293.0,100735.0,898.29,945.0,129.0,23.91,3.92
2006-07-31 14:00:00+00:00,2006-07-31 14:00:00+00:00,24.06,59.15,889.0,883.32,128.0,382.1,4.21,293.0,100725.0,883.32,889.0,128.0,24.06,4.21
2006-07-31 15:00:00+00:00,2006-07-31 15:00:00+00:00,23.82,62.78,765.0,790.57,156.0,377.9,4.15,294.0,100728.0,790.57,765.0,156.0,23.82,4.15
2006-07-31 16:00:00+00:00,2006-07-31 16:00:00+00:00,23.01,81.35,628.0,784.67,125.0,363.53,2.74,296.0,100731.0,784.67,628.0,125.0,23.01,2.74
2006-07-31 17:00:00+00:00,2006-07-31 17:00:00+00:00,22.54,81.54,350.0,288.12,211.0,360.96,2.76,298.0,100735.0,288.12,350.0,211.0,22.54,2.76
2006-07-31 18:00:00+00:00,2006-07-31 18:00:00+00:00,22.06,81.73,178.0,140.82,135.0,358.39,2.78,297.0,100771.0,140.82,178.0,135.0,22.06,2.78
2006-07-31 19:00:00+00:00,2006-07-31 19:00:00+00:00,21.58,81.91,38.0,16.41,36.0,355.82,2.8,296.0,100807.0,16.41,38.0,36.0,21.58,2.8
2006-07-31 20:00:00+00:00,2006-07-31 20:00:00+00:00,21.11,82.1,0.0,0.0,0.0,353.26,2.83,295.0,100843.0,0.0,0.0,0.0,21.11,2.83
2006-07-31 21:00:00+00:00,2006-07-31 21:00:00+00:00,20.63,82.28,0.0,0.0,0.0,350.69,2.85,294.0,100850.0,0.0,0.0,0.0,20.63,2.85
2006-07-31 22:00:00+00:00,2006-07-31 22:00:00+00:00,20.15,82.47,0.0,0.0,0.0,348.12,2.87,294.0,100856.0,0.0,0.0,0.0,20.15,2.87
2006-07-31 23:00:00+00:00,2006-07-31 23:00:00+00:00,19.68,82.65,0.0,0.0,0.0,345.55,2.89,293.0,100863.0,0.0,0.0,0.0,19.68,2.89
2006-08-01 00:00:00+00:00,2010-08-01 00:00:00+00:00,19.2,82.84,0.0,0.0,0.0,342.98,2.92,20.0,100205.0,0.0,0.0,0.0,19.2,2.92
2006-08-01 01:00:00+00:00,2010-08-01 01:00:00+00:00,18.72,83.02,0.0,0.0,0.0,340.41,2.94,23.0,100178.0,0.0,0.0,0.0,18.72,2.94
2006-08-01 02:00:00+00:00,2010-08-01 02:00:00+00:00,18.25,83.21,0.0,0.0,0.0,337.84,2.96,26.0,100152.0,0.0,0.0,0.0,18.25,2.96
2006-08-01 03:00:00+00:00,2010-08-01 03:00:00+00:00,17.77,83.4,0.0,0.0,0.0,335.28,2.98,25.0,100158.0,0.0,0.0,0.0,17.77,2.98
2006-08-01 04:00:00+00:00,2010-08-01 04:00:00+00:00,17.3,83.58,0.0,0.0,0.0,332.71,3.01,25.0,100165.0,0.0,0.0,0.0,17.3,3.01
2006-08-01 05:00:00+00:00,2010-08-01 05:00:00+00:00,16.82,83.77,0.0,0.0,0.0,330.14,3.03,25.0,100172.0,0.0,0.0,0.0,16.82,3.03
2006-08-01 06:00:00+00:00,2010-08-01 06:00:00+00:00,16.34,83.95,72.0,306.47,37.0,327.57,3.05,24.0,100211.0,306.47,72.0,37.0,16.34,3.05
2006-08-01 07:00:00+00:00,2010-08-01 07:00:00+00:00,15.87,84.14,248.0,550.4,84.0,325.0,3.07,22.0,100251.0,550.4,248.0,84.0,15.87,3.07
2006-08-01 08:00:00+00:00,2010-08-01 08:00:00+00:00,20.24,64.66,441.0,698.03,109.0,350.3,5.32,21.0,100290.0,698.03,441.0,109.0,20.24,5.32
2006-08-01 09:00:00+00:00,2010-08-01 09:00:00+00:00,21.12,59.69,614.0,752.67,136.0,367.48,5.45,17.0,100284.0,752.67,614.0,136.0,21.12,5.45
2006-08-01 10:00:00+00:00,2010-08-01 10:00:00+00:00,22.0,54.71,773.0,836.12,133.0,384.67,5.57,12.0,100277.0,836.12,773.0,133.0,22.0,5.57
2006-08-01 11:00:00+00:00,2010-08-01 11:00:00+00:00,22.89,49.74,892.0,901.09,119.0,401.85,5.7,8.0,100270.0,901.09,892.0,119.0,22.89,5.7
2006-08-01 12:00:00+00:00,2010-08-01 12:00:00+00:00,22.88,49.39,935.0,867.55,149.0,405.43,5.87,3.0,100274.0,867.55,935.0,149.0,22.88,5.87
2006-08-01 13:00:00+00:00,2010-08-01 13:00:00+00:00,22.88,49.04,946.0,901.17,129.0,409.02,6.05,357.0,100277.0,901.17,946.0,129.0,22.88,6.05
2006-08-01 14:00:00+00:00,2010-08-01 14:00:00+00:00,22.88,48.69,885.0,870.15,137.0,412.6,6.22,352.0,100280.0,870.15,885.0,137.0,22.88,6.22
2006-08-01 15:00:00+00:00,2010-08-01 15:00:00+00:00,22.32,51.16,773.0,823.93,140.0,407.1,6.33,351.0,100284.0,823.93,773.0,140.0,22.32,6.33
2006-08-01 16:00:00+00:00,2010-08-01 16:00:00+00:00,21.76,53.64,596.0,660.66,174.0,401.6,6.44,351.0,100287.0,660.66,596.0,174.0,21.76,6.44
2006-08-01 17:00:00+00:00,2010-08-01 17:00:00+00:00,21.2,56.11,433.0,629.27,131.0,396.1,6.55,351.0,100290.0,629.27,433.0,131.0,21.2,6.55
2006-08-01 18:00:00+00:00,2010-08-01 18:00:00+00:00,20.28,62.37,254.0,551.93,87.0,382.65,6.03,353.0,100336.0,551.93,254.0,87.0,20.28,6.03
2006-08-01 19:00:00+00:00,2010-08-01 19:00:00+00:00,19.36,68.64,75.0,277.75,42.0,369.2,5.5,355.0,100382.0,277.75,75.0,42.0,19.36,5.5
2006-08-01 20:00:00+00:00,2010-08-01 20:00:00+00:00,18.44,74.9,0.0,0.0,0.0,355.75,4.98,357.0,100428.0,0.0,0.0,0.0,18.44,4.98
2006-08-01 21:00:00+00:00,2010-08-01 21:00:00+00:00,18.01,78.64,0.0,0.0,0.0,348.15,4.54,1.0,100451.0,0.0,0.0,0.0,18.01,4.54
2006-08-01 22:00:00+00:00,2010-08-01 22:00:00+00:00,17.58,82.37,0.0,0.0,0.0,340.55,4.11,5.0,100474.0,0.0,0.0,0.0,17.58,4.11
2006-08-01 23:00:00+00:00,2010-08-01 23:00:00+00:00,17.15,86.11,0.0,0.0,0.0,332.95,3.67,9.0,100498.0,0.0,0.0,0.0,17.15,3.67
2006-08-02 00:00:00+00:00,2010-08-02 00:00:00+00:00,16.87,88.21,0.0,0.0,0.0,331.58,3.52,11.0,100484.0,0.0,0.0,0.0,16.87,3.52
2006-08-02 01:00:00+00:00,2010-08-02 01:00:00+00:00,16.59,90.3,0.0,0.0,0.0,330.22,3.37,12.0,100471.0,0.0,0.0,0.0,16.59,3.37
2006-08-02 02:00:00+00:00,2010-08-02 02:00:00+00:00,16.3,92.4,0.0,0.0,0.0,328.85,3.23,14.0,100458.0,0.0,0.0,0.0,16.3,3.23
2006-08-02 03:00:00+00:00,2010-08-02 03:00:00+00:00,16.15,93.68,0.0,0.0,0.0,328.25,3.08,16.0,100471.0,0.0,0.0,0.0,16.15,3.08
2006-08-02 04:00:00+00:00,2010-08-02 04:00:00+00:00,15.99,94.96,0.0,0.0,0.0,327.65,2.92,17.0,100484.0,0.0,0.0,0.0,15.99,2.92
2006-08-02 05:00:00+00:00,2010-08-02 05:00:00+00:00,15.83,96.24,0.0,0.0,0.0,327.05,2.77,18.0,100498.0,0.0,0.0,0.0,15.83,2.77
2006-08-02 06:00:00+00:00,2010-08-02 06:00:00+00:00,17.17,89.46,71.0,314.08,36.0,333.2,3.52,19.0,100524.0,314.08,71.0,36.0,17.17,3.52
2006-08-02 07:00:00+00:00,2010-08-02 07:00:00+00:00,18.51,82.67,247.0,558.45,82.0,339.35,4.27,20.0,100550.0,558.45,247.0,82.0,18.51,4.27
2006-08-02 08:00:00+00:00,2010-08-02 08:00:00+00:00,19.84,75.89,441.0,709.82,105.0,345.5,5.02,21.0,100577.0,709.82,441.0,105.0,19.84,5.02
2006-08-02 09:00:00+00:00,2010-08-02 09:00:00+00:00,20.73,69.5,619.0,781.98,124.0,356.75,5.31,18.0,100557.0,781.98,619.0,124.0,20.73,5.31
2006-08-02 10:00:00+00:00,2010-08-02 10:00:00+00:00,21.62,63.11,775.0,851.31,125.0,368.0,5.61,16.0,100537.0,851.31,775.0,125.0,21.62,5.61
2006-08-02 11:00:00+00:00,2010-08-02 11:00:00+00:00,22.51,56.72,885.0,884.32,128.0,379.25,5.9,14.0,100517.0,884.32,885.0,128.0,22.51,5.9
2006-08-02 12:00:00+00:00,2010-08-02 12:00:00+00:00,22.75,53.64,948.0,916.84,119.0,386.75,5.89,15.0,100498.0,916.84,948.0,119.0,22.75,5.89
2006-08-02 13:00:00+00:00,2010-08-02 13:00:00+00:00,22.99,50.56,934.0,867.64,149.0,394.25,5.88,15.0,100478.0,867.64,934.0,149.0,22.99,5.88
2006-08-02 14:00:00+00:00,2010-08-02 14:00:00+00:00,23.23,47.48,878.0,853.48,146.0,401.75,5.86,16.0,100458.0,853.48,878.0,146.0,23.23,5.86
2006-08-02 15:00:00+00:00,2010-08-02 15:00:00+00:00,22.84,48.85,771.0,822.31,141.0,400.55,5.94,16.0,100455.0,822.31,771.0,141.0,22.84,5.94
2006-08-02 16:00:00+00:00,2010-08-02 16:00:00+00:00,22.44,50.23,622.0,771.52,131.0,399.35,6.03,16.0,100451.0,771.52,622.0,131.0,22.44,6.03
2006-08-02 17:00:00+00:00,2010-08-02 17:00:00+00:00,22.05,51.6,445.0,703.94,109.0,398.15,6.11,16.0,100448.0,703.94,445.0,109.0,22.05,6.11
2006-08-02 18:00:00+00:00,2010-08-02 18:00:00+00:00,21.23,56.6,254.0,570.57,83.0,387.65,5.58,19.0,100498.0,570.57,254.0,83.0,21.23,5.58
2006-08-02 19:00:00+00:00,2010-08-02 19:00:00+00:00,20.4,61.6,76.0,319.86,39.0,377.15,5.04,21.0,100547.0,319.86,76.0,39.0,20.4,5.04
2006-08-02 20:00:00+00:00,2010-08-02 20:00:00+00:00,19.58,66.6,0.0,0.0,0.0,366.65,4.51,23.0,100596.0,0.0,0.0,0.0,19.58,4.51
2006-08-02 21:00:00+00:00,2010-08-02 21:00:00+00:00,19.1,70.24,0.0,0.0,0.0,359.42,4.15,28.0,100623.0,0.0,0.0,0.0,19.1,4.15
2006-08-02 22:00:00+00:00,2010-08-02 22:00:00+00:00,18.62,73.87,0.0,0.0,0.0,352.18,3.78,32.0,100649.0,0.0,0.0,0.0,18.62,3.78
2006-08-02 23:00:00+00:00,2010-08-02 23:00:00+00:00,18.15,77.51,0.0,0.0,0.0,344.95,3.42,37.0,100675.0,0.0,0.0,0.0,18.15,3.42
2006-08-03 00:00:00+00:00,2010-08-03 00:00:00+00:00,17.78,80.51,0.0,0.0,0.0,339.53,3.5,41.0,100659.0,0.0,0.0,0.0,17.78,3.5
2006-08-03 01:00:00+00:00,2010-08-03 01:00:00+00:00,17.41,83.5,0.0,0.0,0.0,334.12,3.59,46.0,100642.0,0.0,0.0,0.0,17.41,3.59
2006-08-03 02:00:00+00:00,2010-08-03 02:00:00+00:00,17.04,86.5,0.0,0.0,0.0,328.7,3.67,50.0,100626.0,0.0,0.0,0.0,17.04,3.67
2006-08-03 03:00:00+00:00,2010-08-03 03:00:00+00:00,16.8,88.47,0.0,0.0,0.0,326.75,3.43,52.0,100646.0,0.0,0.0,0.0,16.8,3.43
2006-08-03 04:00:00+00:00,2010-08-03 04:00:00+00:00,16.55,90.43,0.0,0.0,0.0,324.8,3.2,54.0,100665.0,0.0,0.0,0.0,16.55,3.2
2006-08-03 05:00:00+00:00,2010-08-03 05:00:00+00:00,16.3,92.4,0.0,0.0,0.0,322.85,2.97,56.0,100685.0,0.0,0.0,0.0,16.3,2.97
